genus,higher_taxon
Cypraecassis chipolana,Gastropod
Cypraecassis testiculus,Gastropod
Galeodea echinophora,Gastropod
Dalium dalli,Gastropod
Eudolium subfasciatum,Gastropod
Malea goliath,Gastropod
Tonna pennata,Gastropod
Ficus gibsonsmithi,Gastropod
Pseudocyphoma intermedium,Gastropod
Siphonochelus (Pilsbrytyphis) woodringi,Gastropod
Agnesia prosseri,Gastropod
Euphemites subglobosus,Gastropod
Globozyga reticulata,Gastropod
Loxonema pikensis,Gastropod
Mourlonia textus,Gastropod
Neilsonia uninodocarinata,Gastropod
Ptomatis proteiforme,Gastropod
Retispira waverliensis,Gastropod
Spiroscala solida,Gastropod
Worthenia strigillata,Gastropod
Orthonychia herzeri,Gastropod
Cyclozyga attenuata,Gastropod
Helminthozyga undulata,Gastropod
Helminthozyga costellata,Gastropod
Hemizyga,Gastropod
Bailya,Gastropod
Engina turbinella,Gastropod
Calliostoma (Elmerlinia) eremum,Gastropod
Teinostoma (Diaerecallus),Gastropod
Scalina brunneopicta,Gastropod
Muracypraea isthmica,Gastropod
Heliacus (Astronacus) anaglyptus,Gastropod
Strombina (Sincola) amphidyma,Gastropod
Mitrella limonensis,Gastropod
Pleuroploca gorgasiana,Gastropod
Zanassarina habra,Gastropod
Uromitra cucurrupiensis,Gastropod
Uromitra elachista,Gastropod
Antillophos (Rhipophos) metuloides,Gastropod
Strombina (Strombina) ochyra,Gastropod
Sincola (Sincola) chiriquiensis,Gastropod
Cymatophos subsemicostatus,Gastropod
Olivella (Toroliva) goliath,Gastropod
Mitra (Pleioptygma) limonensis,Gastropod
Fusinus empleus,Gastropod
Antillophos (Antillophos) monachus,Gastropod
Balcis (Balcis) cetia,Gastropod
Prunum gatunense,Gastropod
Agladrillia (Agladrillia) characta,Gastropod
Agladrillia (Agladrillia) enneacyma,Gastropod
Agladrillia (Agladrillia) acaria,Gastropod
Agladrillia (Eumetadrillia) isthmica,Gastropod
Volvarina leander,Gastropod
Terebra (Oreoterebra) subsulcifera,Gastropod
Strioterebrum indocayapum,Gastropod
Fusiturricula acra,Gastropod
Clathrodrillia saavedrai,Gastropod
Nannodiella rintriada,Gastropod
Glyphostoma (Glyphostoma) dentiferum,Gastropod
Glyphostoma (Glyphostoma) pyrgota,Gastropod
Kurtziella (Kurtziella) pagella,Gastropod
Kurtziella (Kurtziella) stenotella,Gastropod
Miraclathurella eucharis,Gastropod
Dolostoma anorhepes,Gastropod
Rictaxis oryza,Gastropod
Glyphostoma (Rhiglyphostoma) allodapum,Gastropod
Crassispira (Crassispirella) tyloessa,Gastropod
Strioterebrum oresignum,Gastropod
Cancellaria nancellaria,Gastropod
Agladrillia (Agladrillia) phengoides,Gastropod
Atys (Weinkauffia),Gastropod
Nannodiella melanitica,Gastropod
Cancellaria tapeina,Gastropod
Cancellaria sathra,Gastropod
Cancellaria apimela,Gastropod
Leucosyrinx xenica,Gastropod
Terebra (Paraterebra) taurina,Gastropod
Dolostoma dinota,Gastropod
Strioterebrum wolfgangi,Gastropod
Agladrillia (Eumetadrillia) acidna,Gastropod
Glyphostoma (Euglyphostoma) olssoni,Gastropod
Daphnella pagera,Gastropod
Cypraeorbis,Gastropod
Jousseaumea joossi,Gastropod
Luria (Basilitrona) sanctesebastiani,Gastropod
Tejonia,Gastropod
Crommium,Gastropod
Pseudoliva inornata,Gastropod
Coalingodea,Gastropod
Ocenebra,Gastropod
Conus (Chelyoconus),Gastropod
Bradyospira johnsensis,Gastropod
Meekospira sulcata,Gastropod
Palaeostylus giganticus,Gastropod
Kinishbia nodosa,Gastropod
Naticopsis permica,Gastropod
Naticopsis apachensis,Gastropod
Soleniscus philipi,Gastropod
Meekospira knighti,Gastropod
Crucibulum (Dispotaea),Gastropod
Volvulella (Volvulella) micratracta,Gastropod
Mitra (Pleioptygma) carolinensis,Gastropod
Muricanthus,Gastropod
Siphocypraea transitoria,Gastropod
Olivella (Mansfieldella),Gastropod
Neritina sparsilineata,Gastropod
Conus yaquensis,Gastropod
Conus larvatus,Gastropod
Conus (Asprella),Gastropod
Conus (Spuriconus) humerosus,Gastropod
Ficus decussata,Gastropod
Persististrombus obliteratus,Gastropod
Triplofusus princeps,Gastropod
Cancellaria (Cancellaria) obesa,Gastropod
Cancellaria subtuberosa,Gastropod
Conus fergusoni,Gastropod
Subcancilla sulcata,Gastropod
Natica (Naticarius) unifasciata,Gastropod
Polinices uber,Gastropod
Olivella (Olivella) gracilis,Gastropod
Strombus galeatus,Gastropod
Turritella imperialis,Gastropod
Cerithium incisum,Gastropod
Neritina picta,Gastropod
Strombus (Strombus) gracilior,Gastropod
Terebra protexta,Gastropod
Cryptonatica aleutica,Gastropod
Nassarius (Demondia) californianus,Gastropod
Nassarius (Caesia) grammatus,Gastropod
Ophiodermella,Gastropod
Bulla (Bulla) gouldiana,Gastropod
Melongena patula,Gastropod
Priene,Gastropod
Conus scalaris,Gastropod
Spirotropis (Antiplanes) perversa,Gastropod
Volutopsius,Gastropod
Nassarius (Schizopyga),Gastropod
Bittium (Stylidium),Gastropod
Turritella cooperi,Gastropod
Californiconus californicus,Gastropod
Surculites (Megasurcula) remondii,Gastropod
Spirotropis (Antiplanes) bulimoides,Gastropod
Moniliopsis incisa,Gastropod
Clavus (Clathrodrillia) coalingensis,Gastropod
Narona clavatula,Gastropod
Cancellaria tritonidea,Gastropod
Kelletia (Kelletia) kelletii,Gastropod
Purpura (Jaton) eldridgei,Gastropod
Thais (Nucella) elsmerensis,Gastropod
Haliotis,Gastropod
Naticopsis transversa,Gastropod
Taosia dozierensis,Gastropod
Calliostoma gemmulatum,Gastropod
Crepidula nummaria,Gastropod
Astraea (Pomaulax) gradata,Gastropod
Boetica,Gastropod
Zonaria (Neobernaya) spadicea,Gastropod
Acmaea digitalis,Gastropod
Mitra (Atrimitra) idae,Gastropod
Calicantharus fortis,Gastropod
Mitrella gausapata,Gastropod
Clava (Clavocerithium),Gastropod
Serpulospira eboracensis,Gastropod
Straparollus (Straparollus) mortoni,Gastropod
Philoxene cyclostomus,Gastropod
Pseudomphalotrochus cottrelli,Gastropod
Pseudomphalotrochus gibsoni,Gastropod
Pseudomphalotrochus winnipegosis,Gastropod
Platyoptera,Gastropod
Cirsotrema (Coroniscala),Gastropod
Cordiera ludoviciana,Gastropod
Sulcocypraea vaughani,Gastropod
Creseis simplex,Gastropod
Gyrodes pacificum,Gastropod
Dasyostoma rugostoma,Gastropod
Microdrillia cossmanni,Gastropod
Sphaerocypraea jacksonensis,Gastropod
Tenuiscala,Gastropod
Typhis (Rugotyphis) dentatus,Gastropod
Unitas,Gastropod
Haustator rivurbana,Gastropod
Sigatica boettgeri,Gastropod
Palaeorhaphis,Gastropod
Epitonium (Gyroscala),Gastropod
Eosinica,Gastropod
Euthria,Gastropod
Strioturbonilla,Gastropod
Abderospira sabina,Gastropod
Spiratella,Gastropod
Terebra (Myurella) martini,Gastropod
Megasurcula carpenteriana,Gastropod
Mangelia interlirata,Gastropod
Taranis,Gastropod
Acteocina culcitella,Gastropod
Bulla (Bulla) punctulata,Gastropod
Acteon punctocaelatus,Gastropod
Acirsa (Hemiacirsa) gracilior,Gastropod
Aclis modesta,Gastropod
Actaeonema,Gastropod
Architectonica (Granosolarium),Gastropod
Calliostoma (Eutrochus),Gastropod
Cypraedia gilberti,Gastropod
Dentiterebra,Gastropod
Dorsanum,Gastropod
Emarginula (Arginula),Gastropod
Exilifusus,Gastropod
Lacinia claibornensis,Gastropod
Leiorhinus,Gastropod
Evalea,Gastropod
Odostomia (Pyrgulina) claibornensis,Gastropod
Ovulactaeon,Gastropod
Pleurotoma (Pleuroliria) supramirifica,Gastropod
Rissoina (Leaella),Gastropod
Scalina staminea,Gastropod
Sveltia,Gastropod
Terebra (Mirula),Gastropod
Volvaria,Gastropod
Tibiella,Gastropod
Odontopolys,Gastropod
Cantharus (Endopachychilus),Gastropod
Cerithiopsis greggiensis,Gastropod
Fusitoma,Gastropod
Melanopsis,Gastropod
Glyptostyla,Gastropod
Transovula regularoidea,Gastropod
Cypraeorbis nuculoides,Gastropod
Scobinella sculpturata,Gastropod
Turbonilla (Pyrgiscus) agrestis,Gastropod
Pleurotoma (Bathytoma) marieana,Gastropod
Bittium (Stylidium) anita,Gastropod
Neritina unidenta,Gastropod
Eocypraea estellensis,Gastropod
Eucymba,Gastropod
Simnia subtruncata,Gastropod
Psilocochlis,Gastropod
Tenagodus (Agathirses),Gastropod
Akera texana,Gastropod
Cypraedia subcancellata,Gastropod
Hexaplex (Hexaplex) silvaticus,Gastropod
Amaea (Acrilloscala),Gastropod
Acirsa (Hemiacirsa) whitneyi,Gastropod
Pterynotus (Pterynotus) sabinola,Gastropod
Prosimnia naviculae,Gastropod
Natica hemispherica,Gastropod
Harpagodes oceani,Gastropod
Purpuroidea acatlana,Gastropod
Nerinea gachupinae,Gastropod
Ectinochilus (Vaderos),Gastropod
Tornatina,Gastropod
Abderospira stewarti,Gastropod
Aciculiscala jacobi,Gastropod
Cypropterina transovuloides,Gastropod
Jenneria (Projenneria) ludoviciana,Gastropod
Simnia texana,Gastropod
Hoplopteron,Gastropod
Infundibulum,Gastropod
Cylichna venusta,Gastropod
Gisortia harrisi,Gastropod
Gibbula glandula,Gastropod
Mitra marylandica,Gastropod
Paraliospira rupestris,Gastropod
Ptychonema agyris,Gastropod
Deacheospira egens,Gastropod
Stenoloron (Stenoloron) boucoti,Gastropod
Wallowanerita newtonae,Gastropod
Raphistoma pelhamensis,Gastropod
Cyrtospira bicurvata,Gastropod
Subulites parvus,Gastropod
Subulites canadensis,Gastropod
Clathrospira phaedra,Gastropod
Fusispira psyche,Gastropod
Allocosmia,Gastropod
Purpuroidea,Gastropod
Purpurina gravinaensis,Gastropod
Andangularia wilsoni,Gastropod
Cochlespiropsis,Gastropod
Lydiphnis,Gastropod
Streptochetus potomacensis,Gastropod
Eocypraea sabuloviridis,Gastropod
Isfarispira perlata,Gastropod
Haustator elongatus,Gastropod
Siphonalia johnsoni,Gastropod
Helicotoma marginata,Gastropod
Megalomphala crassa,Gastropod
Trochonemella notablis,Gastropod
Tapinotomaria mirabilis,Gastropod
Discotomaria dubia,Gastropod
Discotomaria nodosa,Gastropod
Tapinotomaria submirabilis,Gastropod
Lamellospira cincta,Gastropod
Callitomaria magna,Gastropod
Permoconcha tabulata,Gastropod
Permoconcha conica,Gastropod
Prodiozoptyxis,Gastropod
Glabrocingulum (Glabrocingulum) diablo,Gastropod
Glabrocingulum (Glabrocingulum) lupus,Gastropod
Baylea huecoensis,Gastropod
Hesperiella permianus,Gastropod
Hesperiella wordensis,Gastropod
Baylea supercrenata,Gastropod
Neilsonia laticincta,Gastropod
Lamellospira spinosa,Gastropod
Glabrocingulum (Stenozone) carlsbadensis,Gastropod
Umbospira,Gastropod
Microptychis occabus,Gastropod
Anozyga bulla,Gastropod
Hyphantozyga perattenuata,Gastropod
Hyphantozyga pulchra,Gastropod
Plocezyga conica,Gastropod
Plocezyga excellens,Gastropod
Plocezyga lineata,Gastropod
Pseudozygopleura eximia,Gastropod
Pseudozygopleura (Pseudozygopleura) pinquicula,Gastropod
Spiromphalus pervius,Gastropod
Sturgeonospira tortula,Gastropod
Calaurops lituiformis,Gastropod
Crenulazona angulata,Gastropod
Ehlersina abditinoda,Gastropod
Ehlersina paucinodosa,Gastropod
Naticopsis opimavoluta,Gastropod
Naticopsis pegmihumerosa,Gastropod
Scalaetrochus fragosus,Gastropod
Tylozone commensurata,Gastropod
Tylozone turricula,Gastropod
Zalozone lacunata,Gastropod
Cerithioides incomptum,Gastropod
Copidocatomus collarus,Gastropod
Hormotomina penduliobesa,Gastropod
Tropidodiscus cultricarinatus,Gastropod
Turbonitella trunculinoda,Gastropod
Euryzone pharkidopyndax,Gastropod
Mesocoelia obstipisutura,Gastropod
Murchisonia deludisubzona,Gastropod
Murchisonia gracilicrista,Gastropod
Pagodea falcatinoda,Gastropod
Palaeozygopleura joani,Gastropod
Palaeozygopleura sibleyensis,Gastropod
Bellerophon stummi,Gastropod
Microdoma tricarinatus,Gastropod
Tropidodiscus vesculilineatus,Gastropod
Pragozyga jerseyense,Gastropod
Decorochilina beushauseni,Gastropod
Michelia tenue,Gastropod
Platyceras chapmani,Gastropod
Platyceras edmundi,Gastropod
Platyceras (Orthonychia) aroostooki,Gastropod
Platyceras (Orthonychia) compressa,Gastropod
Platyceras hebes,Gastropod
Tropidodiscus obex,Gastropod
Strophostylus globosus,Gastropod
Bellerophon (Patellostium) revolvens,Gastropod
Goniostropha chapmani,Gastropod
Streptotrochus deciduus,Gastropod
Tropidodiscus minimus,Gastropod
Michelia planogyrata,Gastropod
Michelia compacta,Gastropod
Hystricoceras hitchcocki,Gastropod
Wisconsinella clelandi,Gastropod
Palaeotrochus kearnyi,Gastropod
Hormotoma rudis,Gastropod
Paupospira akpatokensis,Gastropod
Loxoplocus vermetus,Gastropod
Bucania ungava,Gastropod
Daidia peculiaris,Gastropod
Ancistrosyrinx terebralis,Gastropod
Skenea,Gastropod
Kitikamispira speciosum,Gastropod
Devononerita brevispira,Gastropod
Lahnia infranodosa,Gastropod
Mesocoelia priscum,Gastropod
Manitobiella goniostoma,Gastropod
Murchisonia dowlingii,Gastropod
Nodonema clathratulum,Gastropod
Ibergia subtrigonalis,Gastropod
Porcellia manitobensis,Gastropod
Potamides roumaini,Gastropod
Potamides caobasensis,Gastropod
Meekospira mimiae,Gastropod
Soleniscus diminutus,Gastropod
Ceraunocochlis trekensis,Gastropod
Ceraunocochlis kidderi,Gastropod
Bicuerda columnare,Gastropod
Donaldina gracilis,Gastropod
Orthonema tricingulatum,Gastropod
Donaldina knighti,Gastropod
Orthonema paxillus,Gastropod
Streptacis inflata,Gastropod
Orthonema illineatus,Gastropod
Metorthonema sinistrale,Gastropod
Metorthonema distortum,Gastropod
Glyptospira huecoensis,Gastropod
Glyptospira turrita,Gastropod
Pleurotomaria arenaria,Gastropod
Pleurotomaria mica,Gastropod
Pleurotomaria putilla,Gastropod
Pleurotomaria discoidea,Gastropod
Pleurotomaria neglecta,Gastropod
Euconospira obsoleta,Gastropod
Zygopleura swalloviana,Gastropod
Warthia americana,Gastropod
Dictyotomaria euglyphea,Gastropod
Pleurotomaria planulata,Gastropod
Pleurotomaria carinifera,Gastropod
Strobeus delawarensis,Gastropod
Pleurotomaria richardsoni,Gastropod
Loxonema inconspicuum,Gastropod
Macrochilina modesta,Gastropod
Apachella texana,Gastropod
Pleurotomaria elderi,Gastropod
Naticopsis tayloriana,Gastropod
Soleniscus altonensis,Gastropod
Bittium (Bittium) estellensis,Gastropod
Vermicularia woodringi,Gastropod
Chicoreus (Chicoreus) enigmaticus,Gastropod
Lithopoma brevispinum,Gastropod
Jenneria loxahatcheensis,Gastropod
Hesperisternia tortugera,Gastropod
Hesperisternia karinae,Gastropod
Knefastia limonensis,Gastropod
Hesperisternia corrugata,Gastropod
Euphemites graffhami,Gastropod
Euphemites regulatus,Gastropod
Knightites multicornutus,Gastropod
Solariella walkeri,Gastropod
Ectinochilus (Macilentos),Gastropod
Eocypraea (Eocypraea) castacensis,Gastropod
Molopophorus aequicostatus,Gastropod
Cyclonema servus,Gastropod
Donaldospira pertusa,Gastropod
Planitrochus,Gastropod
Streptotrochus amicus,Gastropod
Holopella,Gastropod
Oriostoma princeps,Gastropod
Euomphalus planorbis,Gastropod
Bulimorpha,Gastropod
Stenoloron swallovana,Gastropod
Sphaerodoma,Gastropod
Streptacis subgracilis,Gastropod
Turbonellina,Gastropod
Protorcula bassetti,Gastropod
Trypanostylus,Gastropod
Spirocyclina,Gastropod
Omphalotrochus whitneyi,Gastropod
Siskiyouspira,Gastropod
Dendropupa primaeva,Gastropod
Multiptyxis,Gastropod
Peruviella,Gastropod
Mesoglauconia,Gastropod
Pyrazus valeriae,Gastropod
Prisconatica pedernalis,Gastropod
Vesperispira humboldtiana,Gastropod
Neritaria,Gastropod
Cyclobathmus haworthi,Gastropod
Worthenia whitehorsensis,Gastropod
Girtyspira alvaensis,Gastropod
Undularia (Toxoconcha),Gastropod
Euphemites vittatus,Gastropod
Worthenia castlemanensis,Gastropod
Euphemites callosus,Gastropod
Polygyrata hunterensis,Gastropod
Ophileta discus,Gastropod
Ceratopea obtusa,Gastropod
Eobucania subovatus,Gastropod
Gasconadia mohawkensis,Gastropod
Groomodiscus calcifer,Gastropod
Gasconadia floridensis,Gastropod
Sinuopea parva,Gastropod
Macluritella ornata,Gastropod
Amphiscapha (Cylicioscapha) texana,Gastropod
Naticopsis (Naticopsis) shumardi,Gastropod
Straparollus (Leptomphalus) arcturus,Gastropod
Retispira bittneri,Gastropod
Amphiscapha (Amphiscapha) gigantea,Gastropod
Omphalotrochus cochisensis,Gastropod
Anomphalus vanescens,Gastropod
Warthia angustior,Gastropod
Knightites maximus,Gastropod
Patellilabia junior,Gastropod
Waagenella lineatus,Gastropod
Sinuitina (Vorticina) keytei,Gastropod
Bellerophon (Bellerophon) complanatus,Gastropod
Warthia crassus,Gastropod
Knightites medius,Gastropod
Bellerophon (Bellerophon) oteroensis,Gastropod
Knightites bransoni,Gastropod
Spirovallum,Gastropod
Teiichispira similis,Gastropod
Sinuopea whittardi,Gastropod
Natiria costata,Gastropod
Rimella supraplicata,Gastropod
Perissolax blakei,Gastropod
Elasmonema,Gastropod
Liopeplum coronatum,Gastropod
Pseudophorus,Gastropod
Mangilia (Pleurotomella) bellistriata,Gastropod
Fusus (Strepsidura) perlatus,Gastropod
Scala virginiana,Gastropod
Naticopsis (Naticopsis) ziczac,Gastropod
Acteonina hanseni,Gastropod
Stegocoelia (Hypergonia) jonathanensis,Gastropod
Palaeocapulus morsei,Gastropod
Ianthinopsis melanoides,Gastropod
Globozyga subcorpulenta,Gastropod
Leptoptygma newtonensis,Gastropod
Cymatospira alternodosa,Gastropod
Retispira textiliformis,Gastropod
Retispira fascireticulatus,Gastropod
Pharkidonotus harrodi,Gastropod
Retispira nodocostata,Gastropod
Bellerophon tenuilineata,Gastropod
Retispira otsego,Gastropod
Retispira repertus,Gastropod
Alaskozygopleura gracillium,Gastropod
Plectonotus raricostatus,Gastropod
Strobeus alternatus,Gastropod
Antirotella helicinaeformis,Gastropod
Decorochilina,Gastropod
Euphemites devoniana,Gastropod
Naticopsis manitobensis,Gastropod
Serpulospira planispira,Gastropod
Straparollus quadrivolvis,Gastropod
Hypergonia attenuata,Gastropod
Neilsonia insculpta,Gastropod
Hypergonia turritella,Gastropod
Hypergonia vermicula,Gastropod
Rhineoderma nodulostriata,Gastropod
Amaurotoma subangulatum,Gastropod
Platyzona trilineata,Gastropod
Euconospira elegantula,Gastropod
Retispira meekiana,Gastropod
Pseudozygopleura (Pseudozygopleura) peoriense,Gastropod
Strobeus gouldiana,Gastropod
Palaeozygopleura parva,Gastropod
Glyphodeta terebriformis,Gastropod
Natica littonana,Gastropod
Rhineoderma piasaensis,Gastropod
Bellerophon hyalina,Gastropod
Bellerophon newberryi,Gastropod
Elasmonema clarki,Gastropod
Elasmonema imitator,Gastropod
Elasmonema lichas,Gastropod
Palaeozygopleura laeviusculum,Gastropod
Stylonema robusta,Gastropod
Hawletrochus macrostomus,Gastropod
Hessonia priscus,Gastropod
Coelocaulus desiderata,Gastropod
Catazone eversolensis,Gastropod
Murchisonia intermedia,Gastropod
Murchisonia leda,Gastropod
Hormotomina maia,Gastropod
Lodanaria quadricarinata,Gastropod
Naticopsis aequistriata,Gastropod
Naticopsis comperta,Gastropod
Naticopsis levis,Gastropod
Platyceras thetis,Gastropod
Platyostoma subglobosa,Gastropod
Bembexia adjutor,Gastropod
Murchisonia dublinensis,Gastropod
Devonorhineoderma hyphantes,Gastropod
Bembexia insolita,Gastropod
Pseudophorus antiquus,Gastropod
Ptychospirina varians,Gastropod
Turbonopsis shumardii,Gastropod
Coelocaulus strebloceras,Gastropod
Ptychomphalina regulata,Gastropod
Platyceras cymbium,Gastropod
Acanthonema newberryi,Gastropod
Platyceras attenuatum,Gastropod
Strombina (Strombina) colinensis,Gastropod
Strombina (Strombina) cyphonotus,Gastropod
Strombina (Strombina) parca,Gastropod
Strombina (Lirastrombina) costaricensis,Gastropod
Strombina (Lirastrombina) musanica,Gastropod
Strombina (Recurvina) penita,Gastropod
Strombina (Recurvina) radicensis,Gastropod
Sincola mexicana,Gastropod
Neritina dominicana,Gastropod
Nerita (Theliostyla) fulgurans,Gastropod
Prunum latissimum,Gastropod
Prunum gibsonsmithorum,Gastropod
Planotectus,Gastropod
Columbella lopezana,Gastropod
Eurypyrene inflata,Gastropod
Purpurellus,Gastropod
Dermomurex (Dermomurex),Gastropod
Strombina (Lirastrombina) olssoni,Gastropod
Pterynotus (Pterynotus),Gastropod
Attiliosa aldridgei,Gastropod
Stramonita rustica,Gastropod
Laevityphis (Laevityphis),Gastropod
Anachis guaica,Gastropod
Cotonopsis (Cotonopsis) panacostaricensis,Gastropod
Strombina (Recurvina) fusinoidea,Gastropod
Sincola (Sincola) sincola,Gastropod
Sinuopea vera,Gastropod
Scalites jonesi,Gastropod
Testallium,Gastropod
Cypraedia (Cypraedia) fenestralis,Gastropod
Salpingostoma kentuckyense,Gastropod
Trochonema canadensis,Gastropod
Tunstallia helicina,Gastropod
Pleurotomaria halliana,Gastropod
Turbo texanus,Gastropod
Pleurotomaria proutiana,Gastropod
Pleurotomaria perornata,Gastropod
Acteon costaricensis,Gastropod
Terebra costaricensis,Gastropod
Terebra estrellana,Gastropod
Terebra pumbriensis,Gastropod
Conus veatchi,Gastropod
Conus limonensis,Gastropod
Conus musaensis,Gastropod
Conus interstinctus,Gastropod
Conus burckhardti harrisi,Gastropod
Conus tortuosopunctatus,Gastropod
Cochlespira (Ancistrosyrinx) elegans,Gastropod
Cochlespira (Ancistrosyrinx) dalli,Gastropod
Drillia moensis,Gastropod
Drillia papaya,Gastropod
Drillia coccos,Gastropod
Drillia citria,Gastropod
Drillia aquanica,Gastropod
Drillia limonica,Gastropod
Drillia aurantia,Gastropod
Drillia musacina,Gastropod
Agladrillia (Agladrillia) estrellana,Gastropod
Drillia limonetta,Gastropod
Drillia carruca,Gastropod
Drillia limonensis,Gastropod
Lepicythara terminula,Gastropod
Cytharella limata,Gastropod
Borsonia cocoensis,Gastropod
Ampulla americana,Gastropod
Cancellaria anomoia,Gastropod
Agaronia testacea mancinella,Gastropod
Olivella (Dactylidella) paraisa,Gastropod
Olivella (Macgintiella) limonensis,Gastropod
Ancilla (Eburna) aquaensis,Gastropod
Marginella mindiensis,Gastropod
Volvarina collina,Gastropod
Marginella musacina,Gastropod
Scaphella costaricana,Gastropod
Fusimitra swainsoni,Gastropod
Mitra rudis,Gastropod
Mitra poas,Gastropod
Mitra almagrensis,Gastropod
Fusinus honensis,Gastropod
Fasciolaria macdonaldi,Gastropod
Latirus irazu,Gastropod
Amarophos dentalis,Gastropod
Peristernia insula,Gastropod
Solenosteira vaughani,Gastropod
Solenosteira chiriquiensis,Gastropod
Antillophos estrellensis,Gastropod
Cymatophos beteyensis,Gastropod
Alectrion ranuncula,Gastropod
Alectrion merenda,Gastropod
Strombina matima,Gastropod
Strombina (Lirastrombina) cricamola,Gastropod
Sistrum nodulosum,Gastropod
Sconsia cocleana,Gastropod
Propustularia parisimina,Gastropod
Siphocypraea almirantensis,Gastropod
Crepitacella limonensis,Gastropod
Cerithium costaricensis,Gastropod
Clava alajuela,Gastropod
Siliquaria modesta,Gastropod
Turritella (Torcula) exoletus,Gastropod
Tricolia mollis,Gastropod
Turbo saltus,Gastropod
Chlorostoma costaricensis,Gastropod
Calliostoma (Elmerlinia) mancinella,Gastropod
Calliostoma castilla,Gastropod
Schwartziella catesbyana,Gastropod
Persicula (Gibberula) glandula,Gastropod
Carinodrillia pylonia,Gastropod
Kurtziella (Cryoturris) serta,Gastropod
Conus almagrensis,Gastropod
Triphora hemphilli,Gastropod
Oliva (Strephonella),Gastropod
Volvarina taeniata,Gastropod
Cerithiopsis vinca,Gastropod
Lymnaea,Gastropod
Propustularia bartschi,Gastropod
Strombus (Strombus),Gastropod
Bivetopsia pachia,Gastropod
Nassarius (Hinia),Gastropod
Mitra (Nebularia),Gastropod
Opalia (Nodiscala),Gastropod
Olivella (Toroliva),Gastropod
Ventrilia plummeri,Gastropod
Callolongchaeus,Gastropod
Crepidula (Ianacus),Gastropod
Massyla cumingiana,Gastropod
Cerodrillia,Gastropod
Proximitra,Gastropod
Siphonochelus,Gastropod
Euclia leuzingeri,Gastropod
Massyla corpulenta,Gastropod
Cancellaria pilula,Gastropod
Crepidula (Crepidula),Gastropod
Strombus (Lentigo),Gastropod
Bostrycapulus,Gastropod
Lucapinella,Gastropod
Olivella (Dactylidia),Gastropod
Poirieria (Panamurex),Gastropod
Agatrix beatrix,Gastropod
Parvanachis,Gastropod
Siphonochelus (Laevityphis),Gastropod
Trachypollia,Gastropod
Cancellaria stri,Gastropod
Decipifus,Gastropod
Globidrillia,Gastropod
Cancellaria axelolssoni,Gastropod
Hertleinia angosturana,Gastropod
Aphera trophis,Gastropod
Aphera lindae,Gastropod
Narona semota,Gastropod
Sveltia zahni,Gastropod
Admetula valientensis,Gastropod
Admetula zapoteca,Gastropod
Ventrilia toroensis,Gastropod
Glyphostoma (Euglyphostoma),Gastropod
Cosmioconcha,Gastropod
Fenimorea,Gastropod
Granoturris,Gastropod
Folinia,Gastropod
Siphonochelus (Pilsbrytyphis),Gastropod
Bivetiella bajonensis,Gastropod
Bivetiella gabbiana,Gastropod
Cancellaria harzhauseri,Gastropod
Cancellaria mixta,Gastropod
Bivetiella dilatata,Gastropod
Distorsio constricta,Gastropod
Isotriphora,Gastropod
Euclia alacertata,Gastropod
Pyruclia tweedledee,Gastropod
Nassarius (Nanarius),Gastropod
Pyruclia tweedledum,Gastropod
Bivetopsia,Gastropod
Monoplex panamensis,Gastropod
Semicassis centiquadrata,Gastropod
Axelella cativa,Gastropod
Pyruclia uva,Gastropod
Bivetopsia plectilis,Gastropod
Massyla lopezana,Gastropod
Perplicaria canae,Gastropod
Axelella emblema,Gastropod
Admetula zalayana,Gastropod
Ficus bernardi,Gastropod
Tonna galea,Gastropod
Ficus lisselongata,Gastropod
Petaloconchus domingensis,Gastropod
Cerithium obesum,Gastropod
Cerithium venustum,Gastropod
Morum,Gastropod
Julia,Gastropod
Engina,Gastropod
Bittium yaguense,Gastropod
Wortheniopsis,Gastropod
Cerithium simplex,Gastropod
Propustularia,Gastropod
Pugilina,Gastropod
Bistolida,Gastropod
Oocorys clericus,Gastropod
Marsupina judensis,Gastropod
Monoplex amictus,Gastropod
Reticutriton elsmerensis,Gastropod
Turritriton gibbosus,Gastropod
Bursa natalensis,Gastropod
Aspa marginata,Gastropod
Halgyrineum louisae,Gastropod
Septa occidentalis,Gastropod
Turritriton labiosus,Gastropod
Cassis costulifera,Gastropod
Cassis delta,Gastropod
Septa landaui,Gastropod
Cymatiella vokesorum,Gastropod
Monoplex vestitus,Gastropod
Monoplex wiegmanni,Gastropod
Sassia apenninica,Gastropod
Bursa ranelloides,Gastropod
Marsupina freya,Gastropod
Finella,Gastropod
Pterorytis,Gastropod
Nassarius (Nanarius) pristus,Gastropod
Cancilla (Ziba),Gastropod
Drillia (Neodrillia) riogurabonis eurystoma,Gastropod
Conus drezi,Gastropod
Volvulella persimilis,Gastropod
Turritella oreodoxa,Gastropod
Torquifer colombiana,Gastropod
Cypraecassis tenuis,Gastropod
Laubopsis,Gastropod
Melanatria ypresiana,Gastropod
Hemisinus (Longiverena) reticulosus,Gastropod
Hemisinus (Longiverena) adjuntaensis,Gastropod
Euspira compressa,Gastropod
Anchura phaba,Gastropod
Cerithium totiumsanctorum,Gastropod
Ampullina packardi,Gastropod
Belliscala meta,Gastropod
Volutoderma santana,Gastropod
Ellipsoscapha nortonensis,Gastropod
